zip_code,latitude,longitude,city,state
43028,40.418367,-82.283974,Howard,OH
43029,40.128208,-83.442548,Irwin,OH
43030,39.968846,-82.430017,Jacksontown,OH
43031,40.16145,-82.60439,Johnstown,OH
43032,40.313445,-82.961585,Kilbourne,OH
43033,39.953532,-82.593998,Kirkersville,OH
43035,40.187886,-82.987804,Lewis Center,OH
43036,40.352835,-83.263418,Magnetic Springs,OH
43037,40.29519,-82.322187,Martinsburg,OH
43040,40.267651,-83.376632,Marysville,OH
43041,40.306924,-83.360645,Marysville,OH
43044,40.117805,-83.587808,Mechanicsburg,OH
43045,40.170089,-83.441008,Milford Center,OH
43046,39.884758,-82.539214,Millersport,OH
43047,40.204914,-83.646581,Mingo,OH
43048,40.406113,-82.465777,Mount Liberty,OH
43050,40.37066,-82.481346,Mount Vernon,OH
43054,40.085113,-82.814347,New Albany,OH
43055,40.085963,-82.485985,Newark,OH
43056,40.004407,-82.467105,Heath,OH
43058,40.095148,-82.482659,Newark,OH
43060,40.204788,-83.568531,North Lewisburg,OH
43061,40.295612,-83.199506,Ostrander,OH
43062,40.014869,-82.624424,Pataskala,OH
43064,40.057901,-83.307323,Plain City,OH
43065,40.183405,-83.091235,Powell,OH
43066,40.380541,-83.172985,Radnor,OH
43067,40.337997,-83.465462,Raymond,OH
43068,39.951513,-82.802896,Reynoldsburg,OH
43070,40.172288,-83.962411,Rosewood,OH
43071,40.189158,-82.353301,Saint Louisville,OH
43072,40.121683,-83.947262,Saint Paris,OH
43073,39.996516,-82.754034,Summit Station,OH
43074,40.266029,-82.854334,Sunbury,OH
43076,39.851267,-82.385238,Thornville,OH
43077,40.124392,-83.30822,Unionville Center,OH
43078,40.121722,-83.797312,Urbana,OH
43080,40.17595,-82.444279,Utica,OH
43081,40.10447,-82.896457,Westerville,OH
43082,40.167712,-82.869636,Westerville,OH
43083,40.102185,-83.83786,Westville,OH
43084,40.1511,-83.545445,Woodstock,OH
43085,40.040113,-82.897222,Columbus,OH
43086,39.969036,-83.011389,Westerville,OH
43093,40.095148,-82.482659,Newark,OH
43098,40.095148,-82.482659,Hebron,OH
43101,39.466524,-82.754731,Adelphi,OH
43102,39.698161,-82.688692,Amanda,OH
43103,39.67194,-83.015457,Ashville,OH
43105,39.77796,-82.665141,Baltimore,OH
43106,39.64064,-83.419366,Bloomingburg,OH
43107,39.697655,-82.554876,Bremen,OH
43109,39.924238,-82.846098,Brice,OH
43110,39.821343,-82.764939,Canal Winchester,OH
43111,39.504455,-82.242899,Carbon Hill,OH
43112,39.80114,-82.706291,Carroll,OH
43113,39.597084,-82.945899,Circleville,OH
43115,39.479662,-83.099899,Clarksburg,OH
43116,39.769857,-83.060153,Commercial Point,OH
43117,39.773025,-83.199472,Derby,OH
43119,39.969036,-83.011389,Galloway,OH
43123,39.969036,-83.011389,Grove City,OH
43125,39.84692,-82.88487,Groveport,OH
43126,39.969036,-83.011389,Harrisburg,OH
43127,39.476564,-82.328099,Haydenville,OH
43128,39.654055,-83.572613,Jeffersonville,OH
43130,39.68965,-82.609282,Lancaster,OH
43135,39.462546,-82.666506,Laurelville,OH
43136,39.76155,-82.7219,Lithopolis,OH
43137,39.761894,-82.98932,Lockbourne,OH
43138,39.52535,-82.437424,Logan,OH
43140,39.886277,-83.407733,London,OH
43142,39.588319,-83.583292,Milledgeville,OH
43143,39.765249,-83.344831,Mount Sterling,OH
43144,39.505508,-82.171089,Murray City,OH
43145,39.56981,-83.21419,New Holland,OH
43146,39.682607,-83.14155,Orient,OH
43147,39.781747,-82.664536,Pickerington,OH
43148,39.82724,-82.500765,Pleasantville,OH
43149,39.525792,-82.606994,Rockbridge,OH
43150,39.77882,-82.438446,Rushville,OH
43151,39.727083,-83.452833,Sedalia,OH
43152,39.417379,-82.592291,South Bloomingville,OH
43153,39.748496,-83.531355,South Solon,OH
43154,39.616,-82.80858,Stoutsville,OH
43155,39.63769,-82.532092,Sugar Grove,OH
43156,39.555583,-82.782171,Tarlton,OH
43157,39.842263,-82.560131,Thurston,OH
43158,39.433804,-82.366742,Union Furnace,OH
43160,39.536986,-83.455012,Washington Court House,OH
43162,39.94886,-83.309892,West Jefferson,OH
43163,39.7631,-82.447024,West Rushville,OH
43164,39.604282,-83.126646,Williamsport,OH
43196,,,Groveport,OH
43198,,,Groveport,OH
43199,39.969036,-83.011389,Groveport,OH
43201,39.969036,-83.011389,Columbus,OH
43202,39.969036,-83.011389,Columbus,OH
43203,39.969036,-83.011389,Columbus,OH
43204,39.969036,-83.011389,Columbus,OH
43205,39.969036,-83.011389,Columbus,OH
43206,39.969036,-83.011389,Columbus,OH
43207,39.86905,-82.958539,Columbus,OH
43209,39.969036,-83.011389,Columbus,OH
43210,39.914038,-82.832558,Columbus,OH
43211,39.969036,-83.011389,Columbus,OH
43212,39.969036,-83.011389,Columbus,OH
43213,39.972734,-82.832887,Columbus,OH
43214,39.969036,-83.011389,Columbus,OH
43215,39.891745,-82.877131,Columbus,OH
43216,39.969036,-83.011389,Columbus,OH
43217,39.827675,-82.934198,Columbus,OH
43218,39.969036,-83.011389,Columbus,OH
43219,40.032615,-82.910251,Columbus,OH
43220,39.969036,-83.011389,Columbus,OH
43221,39.969036,-83.011389,Columbus,OH
43222,39.969036,-83.011389,Columbus,OH
43223,39.969036,-83.011389,Columbus,OH
43224,40.080339,-82.928604,Columbus,OH
43226,39.969036,-83.011389,Columbus,OH
43227,39.922863,-82.858048,Columbus,OH
43228,39.969036,-83.011389,Columbus,OH
43229,40.095713,-82.962671,Columbus,OH
43230,40.034713,-82.872611,Columbus,OH
43231,40.084463,-82.933811,Columbus,OH
43232,39.922663,-82.85664,Columbus,OH
43234,39.969036,-83.011389,Columbus,OH
43235,40.108836,-82.974204,Columbus,OH
43236,40.135711,-83.007626,Columbus,OH
43240,39.969036,-83.011389,Columbus,OH
43251,39.969036,-83.011389,Columbus,OH
43260,39.969036,-83.011389,Columbus,OH
43265,39.969036,-83.011389,Columbus,OH
43266,39.969036,-83.011389,Columbus,OH
43268,39.969036,-83.011389,Columbus,OH
43270,39.969036,-83.011389,Columbus,OH
43271,39.969036,-83.011389,Columbus,OH
43272,39.969036,-83.011389,Columbus,OH
43279,39.969036,-83.011389,Columbus,OH
43287,39.969036,-83.011389,Columbus,OH
43291,39.969036,-83.011389,Columbus,OH
43299,39.969036,-83.011389,Columbus,OH
43301,40.616604,-83.069296,Marion,OH
43302,40.584028,-83.101687,Marion,OH
43306,40.56941,-83.139341,Marion,OH
43307,40.56941,-83.139341,Marion,OH
43310,40.491005,-83.752068,Belle Center,OH
43311,40.378783,-83.787784,Bellefontaine,OH
43314,40.631257,-82.958179,Caledonia,OH
43315,40.479648,-82.852969,Cardington,OH
43316,40.927265,-83.387038,Carey,OH
43317,40.478905,-82.682805,Chesterville,OH
43318,40.374272,-83.784554,De Graff,OH
43319,40.303893,-83.728511,East Liberty,OH
43320,40.588234,-82.890436,Edison,OH
43321,40.49712,-82.834207,Fulton,OH
43322,40.541659,-83.230407,Green Camp,OH
43323,40.7346,-83.253668,Harpster,OH
43324,40.43991,-83.809604,Huntsville,OH
43325,40.60796,-82.872954,Iberia,OH
43326,40.6401,-83.616923,Kenton,OH
43330,40.813023,-83.419606,Kirby,OH
43331,40.501851,-83.92023,Lakeview,OH
43332,40.596476,-83.344599,La Rue,OH
43333,40.436912,-83.926452,Lewistown,OH
43334,40.406317,-82.782091,Marengo,OH
43335,40.668497,-82.909984,Martel,OH
43336,40.294825,-83.57726,Middleburg,OH
43337,40.667978,-83.26335,Morral,OH
43338,40.525904,-82.752848,Mount Gilead,OH
43340,40.561493,-83.495423,Mount Victory,OH
43341,40.599228,-83.308663,New Bloomington,OH
43342,40.492106,-83.178414,Prospect,OH
43343,40.391089,-83.792897,Quincy,OH
43344,40.427182,-83.352079,Richwood,OH
43345,40.532668,-83.58265,Ridgeway,OH
43346,40.573227,-83.846199,Roundhead,OH
43347,40.474334,-83.650983,Rushsylvania,OH
43348,40.402746,-83.890243,Russells Point,OH
43349,40.614239,-82.661938,Shauck,OH
43350,40.528862,-82.82292,Sparta,OH
43351,40.828153,-83.313786,Upper Sandusky,OH
43356,40.475651,-83.048607,Waldo,OH
43357,40.278247,-83.713148,West Liberty,OH
43358,40.36691,-83.625912,West Mansfield,OH
43359,40.875991,-83.448021,Wharton,OH
43360,40.321114,-83.640462,Zanesfield,OH
43402,41.376449,-83.613714,Bowling Green,OH
43403,41.39235,-83.648996,Bowling Green,OH
43406,41.334031,-83.542092,Bradner,OH
43407,41.278621,-83.244604,Burgoon,OH
43408,41.568599,-83.363224,Clay Center,OH
43410,41.321281,-82.948337,Clyde,OH
43412,41.597798,-83.357328,Curtice,OH
43413,41.226545,-83.664525,Cygnet,OH
43414,41.39235,-83.648996,Dunbridge,OH
43416,41.57267,-83.078075,Elmore,OH
43420,41.35622,-83.133981,Fremont,OH
43430,41.524657,-83.352477,Genoa,OH
43431,41.392094,-83.317648,Gibsonburg,OH
43432,41.564723,-83.26128,Graytown,OH
43433,41.503759,-82.87084,Gypsum,OH
43434,41.645699,-83.620233,Harbor View,OH
43435,41.325996,-83.318648,Helena,OH
43436,41.715332,-82.822697,Isle Saint George,OH
43437,41.255902,-83.602198,Jerry City,OH
43438,41.59593,-82.706816,Kelleys Island,OH
43439,41.518115,-83.041312,Lacarne,OH
43440,41.524698,-82.776567,Lakeside Marblehead,OH
43441,41.536132,-83.45938,Lemoyne,OH
43442,41.422628,-83.231171,Lindsey,OH
43443,41.457596,-83.473648,Luckey,OH
43445,41.569398,-83.311577,Martin,OH
43446,41.683477,-82.804677,Middle Bass,OH
43447,41.426265,-83.512454,Millbury,OH
43449,41.53653,-83.144869,Oak Harbor,OH
43450,41.398798,-83.484086,Pemberville,OH
43451,41.315346,-83.621091,Portage,OH
43452,41.558318,-83.050219,Port Clinton,OH
43456,41.647236,-82.819009,Put In Bay,OH
43457,41.336722,-83.466992,Risingsun,OH
43458,41.530157,-83.21276,Rocky Ridge,OH
43460,41.458371,-83.529646,Rossford,OH
43462,41.283902,-83.72564,Rudolph,OH
43463,41.509051,-83.508531,Stony Ridge,OH
43464,41.396673,-82.921319,Vickery,OH
43465,41.462958,-83.49109,Walbridge,OH
43466,41.296984,-83.524683,Wayne,OH
43467,41.24264,-83.489583,West Millgrove,OH
43468,41.605048,-83.338128,Williston,OH
43469,41.42021,-83.31686,Woodville,OH
43501,41.577786,-84.584125,Alvordton,OH
43502,41.578355,-84.25106,Archbold,OH
43504,41.606301,-83.822288,Berkey,OH
43505,41.523945,-84.730275,Blakeslee,OH
43506,41.553851,-84.585209,Bryan,OH
43510,41.419878,-84.013674,Colton,OH
43511,41.259285,-83.811421,Custar,OH
43512,41.296657,-84.390413,Defiance,OH
43515,41.58568,-84.124257,Delta,OH
43516,41.232641,-83.949391,Deshler,OH
43517,41.554099,-84.620862,Edgerton,OH
43518,41.58754,-84.738401,Edon,OH
43519,41.422158,-84.396619,Evansport,OH
43520,41.39066,-84.631322,Farmer,OH
43521,41.649036,-84.28596,Fayette,OH
43522,41.394707,-83.834935,Grand Rapids,OH
43523,41.341081,-84.000532,Grelton,OH
43524,41.230082,-84.035807,Hamler,OH
43525,41.466702,-83.705486,Haskins,OH
43526,41.325013,-84.678021,Hicksville,OH
43527,41.23175,-84.129612,Holgate,OH
43528,41.628501,-83.751138,Holland,OH
43529,41.187234,-83.784704,Hoytville,OH
43530,41.325764,-84.279306,Jewell,OH
43531,41.634007,-84.502598,Kunkle,OH
43532,41.429356,-84.008448,Liberty Center,OH
43533,41.68575,-84.161891,Lyons,OH
43534,41.356582,-83.941313,Mc Clure,OH
43535,41.305439,-84.003632,Malinta,OH
43536,41.31085,-84.640393,Mark Center,OH
43537,41.571251,-83.685036,Maumee,OH
43540,41.688656,-84.104541,Metamora,OH
43541,41.300891,-83.829596,Milton Center,OH
43542,41.577251,-83.772378,Monclova,OH
43543,41.606061,-84.588777,Montpelier,OH
43545,41.355586,-84.123028,Napoleon,OH
43547,41.491952,-83.870598,Neapolis,OH
43548,41.194308,-84.141421,New Bavaria,OH
43549,41.361864,-84.51582,Ney,OH
43550,41.326664,-84.111701,Okolona,OH
43551,41.535057,-83.577701,Perrysburg,OH
43552,41.39235,-83.648996,Perrysburg,OH
43553,41.531033,-84.225646,Pettisville,OH
43554,41.648218,-84.585241,Pioneer,OH
43555,41.435059,-84.254414,Ridgeville Corners,OH
43556,41.318045,-84.569545,Sherwood,OH
43557,41.488708,-84.409876,Stryker,OH
43558,41.593787,-84.103035,Swanton,OH
43560,41.6929,-83.727737,Sylvania,OH
43565,41.423102,-83.747936,Tontogany,OH
43566,41.513751,-83.765287,Waterville,OH
43567,41.59151,-84.178148,Wauseon,OH
43569,41.35002,-83.796033,Weston,OH
43570,41.591453,-84.447033,West Unity,OH
43571,41.509602,-83.801789,Whitehouse,OH
43601,41.720684,-83.569359,Toledo,OH
43602,41.647449,-83.548128,Toledo,OH
43603,41.686778,-83.43943,Toledo,OH
43604,41.655798,-83.536833,Toledo,OH
43605,41.652548,-83.508482,Toledo,OH
43606,41.674099,-83.604535,Toledo,OH
43607,41.647399,-83.606785,Toledo,OH
43608,41.681648,-83.531983,Toledo,OH
43609,41.624749,-83.584234,Toledo,OH
43610,41.673449,-83.556083,Toledo,OH
43611,41.698298,-83.486382,Toledo,OH
43612,41.695847,-83.460181,Toledo,OH
43613,41.703548,-83.606235,Toledo,OH
43614,41.609041,-83.633941,Toledo,OH
43615,41.6496,-83.678586,Toledo,OH
43616,41.656948,-83.44433,Oregon,OH
43617,41.66765,-83.722437,Toledo,OH
43618,41.656948,-83.399129,Oregon,OH
43619,41.596099,-83.485681,Northwood,OH
43620,41.664849,-83.553933,Toledo,OH
43623,41.702949,-83.682686,Toledo,OH
43624,41.654599,-83.546233,Toledo,OH
43635,41.686778,-83.43943,Toledo,OH
43652,41.686778,-83.43943,Toledo,OH
43653,41.686778,-83.43943,Toledo,OH
43654,41.686778,-83.43943,Toledo,OH
43655,41.686778,-83.43943,Toledo,OH
43656,41.678167,-83.497155,Toledo,OH
43657,41.686778,-83.43943,Toledo,OH
43659,41.686778,-83.43943,Toledo,OH
43660,41.654649,-83.532883,Toledo,OH
43661,41.678167,-83.497155,Toledo,OH
43666,41.678167,-83.497155,Toledo,OH
43667,41.686778,-83.43943,Toledo,OH
43681,41.686778,-83.43943,Toledo,OH
43682,41.686778,-83.43943,Toledo,OH
43697,41.686778,-83.43943,Toledo,OH
43699,41.653788,-83.658937,Toledo,OH
43701,39.927415,-82.004058,Zanesville,OH
43702,39.961236,-81.962539,Zanesville,OH
43711,39.827556,-81.554854,Ava,OH
43713,39.985318,-81.137495,Barnesville,OH
43716,39.780188,-80.991731,Beallsville,OH
43717,39.768475,-81.465752,Belle Valley,OH
43718,40.004009,-80.988043,Belmont,OH
43719,39.996312,-81.065991,Bethesda,OH
43720,39.820021,-81.876343,Blue Rock,OH
43721,39.94518,-82.255984,Brownsville,OH
43722,39.91944,-81.53113,Buffalo,OH
43723,39.953185,-81.531919,Byesville,OH
43724,39.744446,-81.483049,Caldwell,OH
43725,40.02701,-81.582025,Cambridge,OH
43727,39.865211,-81.799363,Chandlersville,OH
43728,39.497841,-81.898307,Chesterhill,OH
43730,39.636069,-82.110219,Corning,OH
43731,39.704142,-82.165011,Crooksville,OH
43732,39.88812,-81.617372,Cumberland,OH
43733,39.923616,-81.542965,Derwent,OH
43734,39.872071,-81.89422,Duncan Falls,OH
43735,39.853931,-82.121262,East Fultonham,OH
43736,40.064971,-81.255793,Fairview,OH
43738,39.855525,-82.137754,Fultonham,OH
43739,39.884312,-82.297706,Glenford,OH
43740,39.953262,-82.211784,Gratiot,OH
43746,39.970024,-82.174647,Hopewell,OH
43747,39.82588,-81.123561,Jerusalem,OH
43748,39.684697,-82.302787,Junction City,OH
43749,40.158911,-81.548992,Kimbolton,OH
43750,39.994467,-81.500579,Kipling,OH
43752,39.717086,-81.009999,Laings,OH
43754,39.74607,-81.227706,Lewisville,OH
43755,40.052671,-81.435723,Lore City,OH
43756,39.676688,-81.81256,Mc Connelsville,OH
43757,39.859373,-81.151604,Malaga,OH
43758,39.632381,-81.908715,Malta,OH
43759,40.011338,-80.970135,Morristown,OH
43760,39.760789,-82.20775,Mount Perry,OH
43761,39.740299,-82.248369,Moxahala,OH
43762,40.024342,-81.767017,New Concord,OH
43764,39.706051,-82.20614,New Lexington,OH
43766,39.619477,-82.252758,New Straitsville,OH
43767,40.011106,-81.804302,Norwich,OH
43768,40.039201,-81.452164,Old Washington,OH
43771,39.822159,-81.954582,Philo,OH
43772,39.918285,-81.551647,Pleasant City,OH
43773,40.040755,-81.313561,Quaker City,OH
43777,39.821869,-82.039389,Roseville,OH
43778,40.015591,-81.373692,Salesville,OH
43779,39.816285,-81.428046,Sarahsville,OH
43780,39.9427,-81.458577,Senecaville,OH
43782,39.625239,-82.214886,Shawnee,OH
43783,39.736529,-82.278894,Somerset,OH
43786,39.711168,-81.275824,Stafford,OH
43787,39.548994,-81.826194,Stockport,OH
43788,39.795107,-81.370927,Summerfield,OH
43789,39.654386,-81.240732,Sycamore Valley,OH
43791,39.87133,-82.098668,White Cottage,OH
43793,39.751516,-81.075921,Woodsfield,OH
43802,40.090767,-81.855203,Adamsville,OH
43803,40.357237,-81.643638,Bakersville,OH
43804,40.426559,-81.67444,Baltic,OH
43805,40.398274,-81.968787,Blissfield,OH
43811,40.247685,-81.929225,Conesville,OH
43812,40.300934,-81.864066,Coshocton,OH
43821,40.106916,-81.999822,Dresden,OH
43822,40.108668,-82.103212,Frazeysburg,OH
43824,40.364667,-81.755507,Fresno,OH
43828,40.351271,-81.873607,Keene,OH
43830,40.063883,-82.099574,Nashport,OH
43832,40.33031,-81.571033,Newcomerstown,OH
43836,40.200382,-81.720675,Plainfield,OH
43837,40.306936,-81.467895,Port Washington,OH
43840,40.404888,-81.602889,Stone Creek,OH
43842,40.143323,-81.995016,Trinway,OH
43843,40.340702,-82.155887,Walhonding,OH
43844,40.3198,-81.958266,Warsaw,OH
43845,40.27446,-81.82464,West Lafayette,OH
43901,40.260579,-80.789377,Adena,OH
43902,39.894917,-80.980056,Alledonia,OH
43903,40.486354,-80.84505,Amsterdam,OH
43905,40.107367,-80.84441,Barton,OH
43906,39.991864,-80.805716,Bellaire,OH
43907,40.263163,-81.030687,Cadiz,OH
43908,40.50022,-80.856529,Bergholz,OH
43909,40.070102,-80.817605,Blaine,OH
43910,40.341244,-80.774815,Bloomingdale,OH
43912,40.092799,-80.788948,Bridgeport,OH
43913,40.323767,-80.768624,Brilliant,OH
43914,39.768729,-80.945431,Cameron,OH
43915,39.744008,-80.903818,Clarington,OH
43916,40.122351,-80.814948,Colerain,OH
43917,40.333811,-80.77266,Dillonvale,OH
43920,40.677372,-80.600629,East Liverpool,OH
43925,40.415106,-80.756661,East Springfield,OH
43926,40.509225,-80.624051,Empire,OH
43927,40.12245,-80.938031,Fairpoint,OH
43928,40.010896,-80.899286,Glencoe,OH
43930,40.460885,-80.719014,Hammondsville,OH
43931,39.676317,-80.891369,Hannibal,OH
43932,40.525504,-80.763971,Irondale,OH
43933,39.937228,-80.888014,Jacobsburg,OH
43934,40.079975,-80.800316,Lansing,OH
43935,40.117231,-80.758087,Martins Ferry,OH
43937,40.130167,-80.877264,Maynard,OH
43938,40.358475,-80.762054,Mingo Junction,OH
43939,40.17699,-80.782734,Mount Pleasant,OH
43940,40.028448,-80.824454,Neffs,OH
43941,40.263948,-80.835767,Piney Fork,OH
43942,40.006175,-80.960745,Powhatan Point,OH
43943,40.337357,-80.771562,Rayland,OH
43944,40.441964,-80.791768,Richmond,OH
43945,40.649533,-80.822333,Salineville,OH
43946,39.646018,-80.970678,Sardis,OH
43947,39.950713,-80.804364,Shadyside,OH
43948,40.28006,-80.784927,Smithfield,OH
43950,40.077792,-80.978797,Saint Clairsville,OH
43951,40.11098,-81.010169,Lafferty,OH
43952,40.349541,-80.746759,Steubenville,OH
43953,40.352418,-80.678099,Steubenville,OH
43961,40.518479,-80.628515,Stratton,OH
43962,40.679456,-80.881583,Summitville,OH
43963,40.22676,-80.738107,Tiltonsville,OH
43964,40.477049,-80.670057,Toronto,OH
43966,40.360979,-80.839519,Unionport,OH
43967,40.020007,-80.916901,Warnock,OH
43968,40.650362,-80.692008,Wellsville,OH
43970,40.46947,-80.889206,Wolf Run,OH
43971,40.338699,-80.810216,Yorkville,OH
43972,40.103155,-80.975639,Bannock,OH
43973,40.230697,-81.223669,Freeport,OH
43974,40.181476,-80.888159,Harrisville,OH
43976,40.314449,-81.070506,Hopedale,OH
43977,40.115634,-81.090224,Flushing,OH
43981,40.183933,-80.995856,New Athens,OH
43983,40.134188,-81.194538,Piedmont,OH
43984,40.29649,-81.102502,New Rumley,OH
43985,40.011338,-80.970135,Holloway,OH
43986,40.370274,-80.996826,Jewett,OH
43988,40.307421,-81.104831,Scio,OH
43989,40.29649,-81.102502,Short Creek,OH
44001,41.361746,-82.253828,Amherst,OH
44003,41.740136,-80.602278,Andover,OH
44004,41.772583,-80.74349,Ashtabula,OH
44005,41.730146,-80.955313,Ashtabula,OH
44010,41.772459,-80.856463,Austinburg,OH
44011,41.448492,-82.019866,Avon,OH
44012,41.49674,-82.017527,Avon Lake,OH
44017,41.456905,-81.693019,Berea,OH
44021,41.447117,-81.152938,Burton,OH
44022,41.449353,-81.431436,Chagrin Falls,OH
44023,41.387203,-81.304222,Chagrin Falls,OH
44024,41.572432,-81.157142,Chardon,OH
44026,41.530351,-81.307472,Chesterland,OH
44028,41.3056,-81.949111,Columbia Station,OH
44030,41.756356,-80.616195,Conneaut,OH
44032,41.677076,-80.673288,Dorset,OH
44033,41.53335,-81.111175,East Claridon,OH
44035,41.371396,-82.105112,Elyria,OH
44036,41.401494,-82.077068,Elyria,OH
44039,41.377776,-82.019365,North Ridgeville,OH
44040,41.513251,-81.414597,Gates Mills,OH
44041,41.736396,-80.785627,Geneva,OH
44044,41.2745,-82.046168,Grafton,OH
44045,41.742693,-81.282125,Grand River,OH
44046,41.538433,-81.073366,Huntsburg,OH
44047,41.700536,-80.693315,Jefferson,OH
44048,41.846175,-80.647299,Kingsville,OH
44049,41.26635,-82.306383,Kipton,OH
44050,41.258201,-82.119671,Lagrange,OH
44052,41.450991,-82.166534,Lorain,OH
44053,41.425292,-82.218185,Lorain,OH
44054,41.463541,-82.089769,Sheffield Lake,OH
44055,41.434492,-82.134021,Lorain,OH
44056,41.311288,-81.492511,Macedonia,OH
44057,41.781467,-81.073247,Madison,OH
44060,41.679291,-81.328779,Mentor,OH
44061,41.910676,-81.249027,Mentor,OH
44062,41.453242,-81.068303,Middlefield,OH
44064,41.603114,-81.051767,Montville,OH
44065,41.456099,-81.273831,Newbury,OH
44067,41.306454,-81.54079,Northfield,OH
44068,41.904594,-80.685034,North Kingsville,OH
44070,41.417347,-81.922461,North Olmsted,OH
44072,41.468754,-81.328211,Novelty,OH
44073,41.837043,-80.955545,Novelty,OH
44074,41.294649,-82.227628,Oberlin,OH
44076,41.588584,-80.834349,Orwell,OH
44077,41.707918,-81.19903,Painesville,OH
44080,41.364495,-81.053411,Parkman,OH
44081,41.768495,-81.14626,Perry,OH
44082,41.769302,-80.573251,Pierpont,OH
44084,41.689765,-80.905118,Rock Creek,OH
44085,41.624828,-80.770777,Rome,OH
44086,41.673116,-81.052453,Thompson,OH
44087,41.313304,-81.440435,Twinsburg,OH
44088,41.783323,-81.003385,Unionville,OH
44089,41.380755,-82.401637,Vermilion,OH
44090,41.160846,-82.211778,Wellington,OH
44092,41.597299,-81.458638,Wickliffe,OH
44093,41.535263,-80.726693,Williamsfield,OH
44094,41.637997,-81.377383,Willoughby,OH
44095,41.658653,-81.444531,Eastlake,OH
44096,41.910676,-81.249027,Willoughby,OH
44097,41.910676,-81.249027,Eastlake,OH
44099,41.549414,-80.967673,Windsor,OH
44101,41.523401,-81.599648,Cleveland,OH
44102,41.47225,-81.740305,Cleveland,OH
44103,41.51805,-81.6425,Cleveland,OH
44104,41.480502,-81.629599,Cleveland,OH
44105,41.452502,-81.632912,Cleveland,OH
44106,41.504751,-81.602799,Cleveland,OH
44107,41.514849,-81.637249,Lakewood,OH
44108,41.54345,-81.608297,Cleveland,OH
44109,41.445963,-81.698483,Cleveland,OH
44110,41.5641,-81.57156,Cleveland,OH
44111,41.4595,-81.787006,Cleveland,OH
44112,41.528632,-81.545576,Cleveland,OH
44113,41.473782,-81.64297,Cleveland,OH
44114,41.5145,-81.677302,Cleveland,OH
44115,41.490351,-81.675602,Cleveland,OH
44116,41.469497,-81.849209,Rocky River,OH
44117,41.566834,-81.526142,Euclid,OH
44118,41.500752,-81.551645,Cleveland,OH
44119,41.583849,-81.544409,Cleveland,OH
44120,41.473102,-81.579746,Cleveland,OH
44121,41.527651,-81.532344,Cleveland,OH
44122,41.473248,-81.505389,Beachwood,OH
44123,41.602548,-81.525842,Euclid,OH
44124,41.501001,-81.469427,Cleveland,OH
44125,41.43349,-81.632298,Cleveland,OH
44126,41.442927,-81.852959,Cleveland,OH
44127,41.472551,-81.64919,Cleveland,OH
44128,41.439352,-81.533893,Cleveland,OH
44129,41.437052,-81.626348,Cleveland,OH
44130,41.3826,-81.796406,Cleveland,OH
44131,41.395652,-81.64231,Independence,OH
44132,41.606049,-81.510858,Euclid,OH
44133,41.314603,-81.745102,North Royalton,OH
44134,41.381701,-81.726551,Cleveland,OH
44135,41.4797,-81.653799,Cleveland,OH
44136,41.313268,-81.831656,Strongsville,OH
44137,41.404703,-81.557493,Maple Heights,OH
44138,41.4656,-81.768304,Olmsted Falls,OH
44139,41.386753,-81.440322,Solon,OH
44140,41.490967,-81.921513,Bay Village,OH
44141,41.362052,-81.643247,Brecksville,OH
44142,41.401,-81.832107,Brookpark,OH
44143,41.55915,-81.48279,Cleveland,OH
44144,41.438501,-81.739804,Cleveland,OH
44145,41.445145,-81.921811,Westlake,OH
44146,41.389054,-81.536842,Bedford,OH
44147,41.314053,-81.673099,Broadview Heights,OH
44149,,,Strongsville,OH
44177,41.685744,-81.672797,Cleveland,OH
44178,41.685744,-81.672797,Cleveland,OH
44179,41.685744,-81.672797,Cleveland,OH
44181,41.685744,-81.672797,Cleveland,OH
44184,41.685744,-81.672797,Cleveland,OH
44185,41.685744,-81.672797,Cleveland,OH
44186,41.685744,-81.672797,Cleveland,OH
44188,41.685744,-81.672797,Cleveland,OH
44189,41.685744,-81.672797,Cleveland,OH
44190,41.685744,-81.672797,Cleveland,OH
44191,41.685744,-81.672797,Cleveland,OH
44192,41.685744,-81.672797,Cleveland,OH
44193,41.685744,-81.672797,Cleveland,OH
44194,41.685744,-81.672797,Cleveland,OH
44195,41.685744,-81.672797,Cleveland,OH
44197,41.685744,-81.672797,Cleveland,OH
44198,41.685744,-81.672797,Cleveland,OH
44199,41.685744,-81.672797,Cleveland,OH
44201,41.040507,-81.194614,Atwater,OH
44202,41.311704,-81.292977,Aurora,OH
44203,41.019655,-81.621195,Barberton,OH
44210,41.128705,-81.53999,Bath,OH
44211,41.169816,-81.312416,Brady Lake,OH
44212,41.206132,-81.82281,Brunswick,OH
44214,40.927483,-81.996351,Burbank,OH
44215,41.065342,-81.901693,Chippewa Lake,OH
44216,40.948706,-81.571443,Clinton,OH
44217,40.945417,-81.912937,Creston,OH
44221,41.143906,-81.473585,Cuyahoga Falls,OH
44222,41.128705,-81.53999,Cuyahoga Falls,OH
44223,41.170605,-81.526738,Cuyahoga Falls,OH
44224,41.172402,-81.450184,Stow,OH
44230,40.958926,-81.770787,Doylestown,OH
44231,41.291405,-81.081534,Garrettsville,OH
44232,40.932506,-81.461987,Green,OH
44233,41.23648,-81.736072,Hinckley,OH
44234,41.310354,-81.1652,Hiram,OH
